name,latitude,longitude,city,iata
Sawan Airport,26.9662,68.878098,Sawan Gas Field,RZS
Tarbela Dam Airport,33.98609924,72.61139679,Tarbela,TLB
Talhar Airport,24.84149933,68.83840179,Badin,BDN
Taftan Airport,28.96419907,61.59540176,Taftan,TFT
Turbat International Airport,25.9864006,63.03020096,Turbat,TUK
Wana Airport,32.30469894,69.57039642,Waana,WAF
Zhob Airport,31.35840034,69.46360016,Fort Sandeman,PZH
Al Asad Air Base,33.78559875,42.44120026,Hīt,IQA
Al Taqaddum Air Base,33.33810043,43.5970993,Al Habbaniyah,TQD
Bamarni Airport,37.098801,43.266602,Bamarni,BMN
Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,Baghdad,BGW
Mosul International Airport,36.305801,43.1474,Mosul,OSM
Erbil International Airport,36.23759842,43.96319962,Arbil,EBL
Port Lions Airport,57.884905,-152.847719,Port Lions,ORI
Kirkuk Air Base,35.469501,44.3489,Kirkuk,KIK
Basra International Airport,30.549101,47.662102,Basra,BSR
Al Najaf International Airport,31.989853,44.404317,Najaf,NJF
Qayyarah West Airport,35.7672,43.125099,Qayyarah,RQW
Sulaymaniyah International Airport,35.5617485,45.31673813,Sulaymaniyah,ISU
Ali Air Base,30.935801,46.090099,Nasiriyah,XNH
Aleppo International Airport,36.180698,37.2244,Aleppo,ALP
Damascus International Airport,33.41149902,36.5155983,Damascus,DAM
Deir ez-Zor Airport,35.2854,40.175999,Deir ez-Zor,DEZ
Omora Airport,-7.827777778,147.0806389,Omora,OSE
Ossima Airport,-2.915555556,141.2973056,Ossima,OSG
Qamishli Airport,37.020599,41.191399,Qamishly,KAC
Hmeimim Air Base,35.4011,35.9487,Latakia,LTK
Palmyra Airport,34.5574,38.316898,Tadmur,PMS
Doha International Airport,25.261101,51.565102,Doha,DIA
Al Udeid Air Base,25.11730003,51.31499863,Ar Rayyan,XJD
Hamad International Airport,25.273056,51.608056,Doha,DOH
Andre Maggi Airport,-9.898611,-58.581944,Cotriguaçu,OTT
Oum Hadjer Airport,13.278244,19.710256,Oum Hadjer,OUM
Orientos Airport,-28.0598,141.5361,Orientos,OXO
Aden International Airport,12.8295,45.028801,Aden,ADE
Abs Airport,16.010983,43.176771,Abs,EAB
Ataq Airport,14.5513,46.826199,Ataq,AXK
Al-Bayda Airport,14.105974,45.441079,Al-Bayda,BYD
Beihan Airport,14.781714,45.719703,Beihan,BHN
Al-Bough Airport,17.350352,44.625542,Al-Bough,BUK
Al Ghaydah International Airport,16.193341,52.174186,Al Ghaydah,AAY
Hodeidah International Airport,14.75300026,42.97629929,Hodeida,HOD
Kamaran Airport,15.368755,42.612515,Kamaran,KAM
Marib Airport,15.469228,45.327272,Marib,MYN
Mukeiras Airport,13.9368,45.657,Mukayras,UKR
Qishn Airport,15.417,51.682999,Qishn,IHN
Riyan Mukalla International Airport,14.6626,49.375,Riyan,RIY
Sadah Airport,16.967542,43.728103,Sa'dah,SYE
Sana'a International Airport,15.47630024,44.21969986,Sana'a,SAH
Socotra International Airport,12.63070011,53.90579987,Socotra Islands,SCT
Seiyun Hadhramaut International Airport,15.9661,48.7883,Seiyun,GXF
Ta'izz International Airport,13.68599987,44.13909912,Ta'izz,TAI
Zagora Airport,30.263858,-5.853341,Zagora,OZG
Achutupu Airport,9.188481,-77.994153,Mamitupu,ACU
Ailigandí Airport,9.2226,-78.0236,Isla Lorenzo Bello,AIL
Carti Airport,9.31347,-79.101601,Carti,CTE
Mulatupo Airport,8.945487,-77.733486,Mulatupo,MPP
Playón Chico Airport,9.30692,-78.235273,Ukupseni,PYC
San Miguel Airport,8.456507,-78.934214,Isla del Rey,NMG
Tubualá Airport,8.918601,-77.709182,Coetupo,TUW
Yaviza Airport,8.1528,-77.687,Yaviza,PYV
Puerto Armuelles Airport,8.267667,-82.864537,Puerto Armuelles,AML
Bahia Piña Airport,7.58737,-78.179939,Puerto Piña,BFQ
EL Real Airport,8.107235,-77.725545,El Real de Santa María,ELE
Raul Arias Espinoza Airport,8.62876,-79.034698,Contadora Island,OTD
Sambú Airport,8.026279,-78.209555,Boca de Sábalo,SAX
Atka Airport,52.220299,-174.205994,Atka,AKB
Port Moller Airport,56.006001,-160.561005,Cold Bay,PML
Port Alexander Seaplane Base,56.246799,-134.647995,Port Alexander,PTD
"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,Palmer,PAQ
Casco Cove Coast Guard Station,52.829797,173.173796,Attu,ATU
Barter Island Long Range Radar Station Airport,70.134003,-143.582001,Barter Island,BTI
Bethel Airport,60.77980042,-161.8379974,Bethel,BET
Beluga Airport,61.17219925,-151.0440063,Beluga,BVU
Allen Army Airfield,63.99449921,-145.7220001,Delta Junction Ft Greely,BIG
Buckland Airport,65.981598,-161.149002,Buckland,BKC
Big Mountain Airport,59.362274,-155.260148,Big Mountain,BMX
Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,Utqiaġvik,BRW
Bettles Airport,66.913902,-151.529007,Bettles,BTT
Cold Bay Airport,55.207871,-162.725029,Cold Bay,CDB
Central Airport,65.573815,-144.780707,Central,CEM
Chalkyitsik Airport,66.644997,-143.740005,Chalkyitsik,CIK
Chefornak Airport,60.136667,-164.279167,Chefornak,CYF
Scammon Bay Airport,61.84471,-165.575209,Scammon Bay,SCM
Circle City (New) Airport,65.827673,-144.076195,Circle,IRC
Cape Sarichef Airport,54.583934,-164.905727,Cape Sarichef,WSF
Merle K (Mudhole) Smith Airport,60.491798,-145.477997,Cordova,CDV
Coldfoot Airport,67.25219727,-150.2039948,Coldfoot,CXF
Yakataga Airport,60.080974,-142.494541,Yakataga,CYT
Cape Romanzof LRRS Airport,61.78030014,-166.0390015,Cape Romanzof,CZF
Deering Airport,66.068901,-162.766914,Deering,DRG
Red Dog Airport,68.032097,-162.899002,Red Dog,RDB
Adak Airport,51.883564,-176.642783,Adak,ADK
Dillingham Airport,59.04470062,-158.5050049,Dillingham,DLG
Marshall Don Hunter Sr Airport,61.8643,-162.026001,Marshall,MLL
Kodiak Airport,57.75,-152.4940033,Kodiak,ADQ
Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,Unalaska,DUT
Kongiganak Airport,59.9608,-162.880997,Kongiganak,KKH
Elmendorf Air Force Base,61.251709,-149.807097,Anchorage,EDF
Eek Airport,60.213173,-162.044048,Eek,EEK
Eagle Airport,64.778003,-141.150455,Eagle,EAA
Cape Newenham LRRS Airport,58.64640045,-162.0630035,Cape Newenham,EHM
Eielson Air Force Base,64.66570282,-147.102005,Fairbanks,EIL
Elfin Cove Seaplane Base,58.19520187,-136.3470001,Elfin Cove,ELV
Emmonak Airport,62.78609848,-164.4909973,Emmonak,EMK
Kenai Municipal Airport,60.570946,-151.245174,Kenai,ENA
Fairbanks International Airport,64.815102,-147.856003,Fairbanks,FAI
Ladd Army Airfield,64.837502,-147.613998,Fairbanks,FBK
Ambler Airport,67.105529,-157.855339,Ambler,ABL
Bryant Army Airfield,61.266399,-149.653,Fort Richardson,FRN
Nikolai Airport,63.017949,-154.360399,Nikolai,NIB
Farewell Airport,62.509327,-153.892279,Farewell,FWL
Edward G. Pitka Sr Airport,64.736198,-156.936997,Galena,GAL
Galbraith Lake Airport,68.47969818,-149.4900055,Galbraith Lake,GBH
Kwigillingok Airport,59.876499,-163.169005,Kwigillingok,KWK
Shungnak Airport,66.88809967,-157.1620026,Shungnak,SHG
Gulkana Airport,62.155859,-145.454662,Gulkana,GKN
Golovin Airport,64.550499,-163.007004,Golovin,GLV
Gambell Airport,63.767694,-171.733303,Gambell,GAM
Angoon Seaplane Base,57.497097,-134.56722,Angoon,AGN
Big Lake Airport,61.534658,-149.812936,Big Lake,BGQ
Gustavus Airport,58.4253006,-135.7070007,Gustavus,GST
Nightmute Airport,60.469129,-164.70407,Nightmute,NME
Skagway Airport,59.460343,-135.316651,Skagway,SGY
Holy Cross Airport,62.18830109,-159.7749939,Holy Cross,HCR
Huslia Airport,65.697899,-156.350998,Huslia,HSL
Haines Airport,59.243921,-135.523925,Haines,HNS
Homer Airport,59.644456,-151.479235,Homer,HOM
Hooper Bay Airport,61.523899,-166.147003,Hooper Bay,HPB
Hughes Airport,66.04109955,-154.2630005,Hughes,HUS
Shageluk Airport,62.692144,-159.569035,Shageluk,SHX
Hydaburg Seaplane Base,55.205227,-132.830286,Hydaburg,HYG
Igiugig Airport,59.324001,-155.901993,Igiugig,IGG
Egegik Airport,58.184386,-157.374873,Egegik,EGX
Bob Baker Memorial Airport,66.976128,-160.439014,Kiana,IAN
Iliamna Airport,59.754398,-154.910996,Iliamna,ILI
Indian Mountain LRRS Airport,65.992798,-153.703995,Utopia Creek,UTO
Denali National Park Airport,63.732465,-148.911266,Denali Park,MCL
Wales Airport,65.622593,-168.095,Wales,WAA
Chignik Airport,56.311501,-158.373001,Chignik,KCG
Juneau International Airport,58.355,-134.576004,Juneau,JNU
Koliganek Airport,59.72660065,-157.2590027,Koliganek,KGK
Kodiak Municipal Airport,57.806151,-152.373693,Kodiak,KDK
False Pass Airport,54.84751,-163.407168,False Pass,KFP
Akhiok Airport,56.938702,-154.182999,Akhiok,AKK
Kipnuk Airport,59.931796,-164.028196,Kipnuk,KPN
Koyuk Alfred Adams Airport,64.939499,-161.154007,Koyuk,KKA
Kulik Lake Airport,58.98210144,-155.1210022,Kulik Lake,LKK
King Salmon Airport,58.677845,-156.651965,King Salmon,AKN
Nikolski Air Station,52.941552,-168.849478,Nikolski,IKO
Anaktuvuk Pass Airport,68.133598,-151.742996,Anaktuvuk Pass,AKP
Ketchikan International Airport,55.35559845,-131.7140045,Ketchikan,KTN
Ugnu-Kuparuk Airport,70.33080292,-149.5980072,Kuparuk,UUK
Kaltag Airport,64.31864,-158.74197,Kaltag,KAL
Klawock Airport,55.579201,-133.076004,Klawock,KLW
Karluk Airport,57.565919,-154.453762,Karluk,KYK
Larsen Bay Airport,57.53516,-153.976455,Larsen Bay,KLN
Kalskag Airport,61.53630066,-160.3410034,Kalskag,KLG
Chandalar Lake Airport,67.50450134,-148.4830017,Chandalar Lake,WCR
Cape Lisburne LRRS Airport,68.875099,-166.110001,Cape Lisburne,LUR
Manokotak Airport,58.932056,-158.901886,Manokotak,KMO
McGrath Airport,62.95289993,-155.6060028,McGrath,MCG
Middleton Island Airport,59.44990158,-146.3070068,Middleton Island,MDO
Minchumina Airport,63.886002,-152.302002,Minchumina,LMA
St Michael Airport,63.49010086,-162.1100006,St Michael,SMK
Manley Hot Springs Airport,64.99188,-150.644102,Manley Hot Springs,MLY
Metlakatla Seaplane Base,55.131001,-131.578003,Metlakatla,MTM
Mountain Village Airport,62.09540176,-163.6820068,Mountain Village,MOU
Merrill Field,61.212792,-149.843988,Anchorage,MRI
Mc Carthy Airport,61.43709946,-142.904007,Mccarthy,MXY
Mekoryuk Airport,60.372338,-166.269751,Mekoryuk,MYU
Napakiak Airport,60.6903,-161.979004,Napakiak,WNA
Ted Stevens Anchorage International Airport,61.179004,-149.992561,Anchorage,ANC
Aniak Airport,61.58160019,-159.5429993,Aniak,ANI
Nenana Municipal Airport,64.548772,-149.074516,Nenana,ENN
Nondalton Airport,59.980202,-154.839005,Nondalton,NNL
Funter Bay Seaplane Base,58.25439835,-134.897995,Funter Bay,FNR
Annette Island Airport,55.037663,-131.572609,Metlakatla,ANN
Nulato Airport,64.729301,-158.074005,Nulato,NUL
Anvik Airport,62.646702,-160.190994,Anvik,ANV
New Stuyahok Airport,59.451838,-157.373829,New Stuyahok,KNW
Kobuk Airport,66.9123,-156.897003,Kobuk,OBU
Portage Creek Airport,58.9065,-157.714,Portage Creek,PCA
Hoonah Airport,58.0961,-135.410111,Hoonah,HNH
Nome Airport,64.5121994,-165.4450073,Nome,OME
Toksook Bay Airport,60.541401,-165.087006,Toksook Bay,OOK
Northway Airport,62.9613,-141.929001,Northway,ORT
Ralph Wien Memorial Airport,66.88469696,-162.598999,Kotzebue,OTZ
Nelson Lagoon Airport,56.0075,-161.160004,Nelson Lagoon,NLG
St George Airport,56.577345,-169.663823,St George,STG
Port Clarence Coast Guard Station,65.25370026,-166.8589935,Port Clarence,KPC
Perryville Airport,55.9065,-159.16091,Perryville,KPV
Petersburg James A Johnson Airport,56.80170059,-132.9450073,Petersburg,PSG
Port Heiden Airport,56.957893,-158.630219,Port Heiden,PTH
Napaskiak Airport,60.7029,-161.778,Napaskiak,PKA
Platinum Airport,59.017675,-161.827927,Platinum,PTU
Pilot Point Airport,57.580399,-157.572006,Pilot Point,PIP
Point Hope Airport,68.348801,-166.798996,Point Hope,PHO
Prospect Creek Airport,66.81410217,-150.6439972,Prospect Creek,PPC
Quinhagak Airport,59.7551,-161.845,Quinhagak,KWN
Nuiqsut Airport,70.209999,-151.005998,Nuiqsut,NUI
Arctic Village Airport,68.1147,-145.578995,Arctic Village,ARC
Russian Mission Airport,61.775071,-161.319466,Russian Mission,RSH
Ruby Airport,64.727203,-155.470001,Ruby,RBY
Savoonga Airport,63.686401,-170.492996,Savoonga,SVA
Deadhorse Airport,70.19470215,-148.4649963,Deadhorse,SCC
Sand Point Airport,55.313908,-160.522099,Sand Point,SDP
Shishmaref Airport,66.249604,-166.089112,Shishmaref,SHH
Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,Sitka,SIT
Selawik Airport,66.600098,-159.985992,Selawik,WLK
Sleetmute Airport,61.7005,-157.166,Sleetmute,SLQ
St Mary's Airport,62.060501,-163.302002,St Mary's,KSM
St Paul Island Airport,57.166311,-170.222555,St Paul Island,SNP
Seldovia Airport,59.442981,-151.705227,Seldovia,SOV
Sheep Mountain Airport,61.81200027,-147.5070038,Sheep Mountain,SMU
Summit Airport,63.331501,-149.126999,Cantwell,UMM
Sparrevohn LRRS Airport,61.09740067,-155.5740051,Sparrevohn,SVW
Skwentna Airport,61.96530151,-151.1909943,Skwentna,SKW
Soldotna Airport,60.474935,-151.038471,Soldotna,SXQ
Eareckson Air Station,52.71229935,174.1139984,Shemya,SYA
Ralph M Calhoun Memorial Airport,65.1744,-152.108994,Tanana,TAL
Tin City Long Range Radar Station Airport,65.563103,-167.921997,Tin City,TNC
Teller Airport,65.24040222,-166.3390045,Teller,TLA
Togiak Airport,59.052799,-160.397003,Togiak Village,TOG
Talkeetna Airport,62.32049942,-150.0939941,Talkeetna,TKA
Tatalina LRRS Airport,62.89440155,-155.977005,Takotna,TLJ
Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,Atqasuk,ATK
Alakanuk Airport,62.682653,-164.722481,Alakanuk,AUK
Umiat Airport,69.371101,-152.136002,Umiat,UMT
Unalakleet Airport,63.888401,-160.798996,Unalakleet,UNK
Willow Airport,61.7542,-150.052002,Willow,WOW
Akutan Airport,54.14459,-165.604332,Akutan,KQA
Chevak Airport,61.5409,-165.6005,Chevak,VAK
King Cove Airport,55.116299,-162.266006,King Cove,KVC
Valdez Pioneer Field,61.132712,-146.246567,Valdez,VDZ
Venetie Airport,67.008698,-146.365997,Venetie,VEE
Kivalina Airport,67.734565,-164.559917,Kivalina,KVL
Beaver Airport,66.362198,-147.406998,Beaver,WBQ
Seward Airport,60.130478,-149.418612,Seward,SWD
Wrangell Airport,56.48429871,-132.3699951,Wrangell,WRG
Wainwright Airport,70.638,-159.994995,Wainwright,AIN
White Mountain Airport,64.689201,-163.412994,White Mountain,WMO
Noatak Airport,67.561241,-162.980461,Noatak,WTK
Wasilla Airport,61.571701,-149.539993,Wasilla,WWA
Yakutat Airport,59.508717,-139.660435,Yakutat,YAK
Canton Island Airport,-2.76812005,-171.7100067,Abariringa,CIS
Boun Neau Airport,21.6475,101.9,Phongsaly,PCQ
Pindiu Airport,-6.445138889,147.5158333,Pindiu,PDI
Presidente José Sarney Airport,-5.3098,-44.481,Presidente Dutra,PDR
Walter Braedt Segú Airport,-4.08687,-81.02577,Máncora,PTL
Pebane Airport,-17.27276,38.18073,Pebane,PEB
Pelican Seaplane Base,57.9552,-136.235992,Pelican,PEC
Akiak Airport,60.902646,-161.23106,Akiak,AKI
Allakaket Airport,66.551804,-152.621994,Allakaket,AET
Pacific City State Airport,45.199799,-123.961998,Pacific City,PFC
Chenega Bay Airport,60.077602,-147.99468,Chenega,NCN
Clarks Point Airport,58.833698,-158.529007,Clarks Point,CLP
Elim Airport,64.6147,-162.272003,Elim,ELI
Kasigluk Airport,60.872747,-162.5247,Kasigluk,KUK
Kokhanok Airport,59.433248,-154.80217,Kokhanok,KNK
Kotlik Airport,63.030602,-163.533005,Kotlik,KOT
Brevig Mission Airport,65.331826,-166.467848,Brevig Mission,KTS
Koyukuk Airport,64.876099,-157.727005,Koyukuk,KYU
Kwethluk Airport,60.790298,-161.444,Kwethluk,KWT
Robert (Bob) Curtis Memorial Airport,66.817902,-161.018997,Noorvik,ORV
Shaktoolik Airport,64.371101,-161.223999,Shaktoolik,SKK
Tok Junction Airport,63.32949829,-142.9539948,Tok,TKJ
South Naknek Number 2 Airport,58.702362,-157.005444,South Naknek,WSN
Fort Yukon Airport,66.571651,-145.249987,Fort Yukon,FYU
Cape Rodney Airport,-10.179823,148.3790302,Cape Rodney,CPN
Emirau Airport,-1.653949991,149.9757667,Emirau Island,EMI
Erave Airport,-6.606463154,143.9002132,Erave,ERE
Esa'ala Airport,-9.874327023,150.9542084,Esa'ala,ESA
Garaina Airport,-7.875625,147.141266,Garaina,GAR
Gonaili Airport,-5.527716614,151.5733333,Gonaili,GOE
Bapi Airstrip,-7.743611111,147.0205556,Bapi,BPD
Biangabip Airport,-5.526389,141.744583,Biangabip,BPK
Minj Airport,-5.902962,144.686586,Minj,MZN
Sengapi Airstrip,-5.125833333,144.3236111,Sengapi,SGK
Kibuli Airstrip,-9.006528,142.698056,Kibuli,KII
Stockholm Landing Strip,-4.35,151.55,Stockholm,SMP
Brahman Airstrip,-5.741032,145.378518,Brahman Mission,BRH
Anguganak Airport,-3.560504,142.217307,Anguganak,AKG
Tadji Airport,-3.198191804,142.4309635,Aitape,TAJ
Awaba Airport,-8.013414,142.752099,Awaba,AWB
Bialla Airport,-5.330560207,151.0079956,"Bialla, Matalilu, Ewase",BAA
Chungribu Airport,-4.80662,144.714996,Chungribu,CVB
Gasmata Island Airport,-6.271110058,150.3309937,Gasmata Island,GMI
Green River Airport,-3.902242899,141.170517,Green River,GVI
Hayfields Airport,-3.69838,143.057902,Bainyik,HYF
Ihu Airport,-7.89756012,145.3959961,Ihu,IHU
Nissan Island Airport,-4.499720097,154.2259979,Nissan Island,IIS
Jacquinot Bay Airport,-5.652500153,151.5070038,Jacquinot Bay,JAQ
Kandrian Airport,-6.19217,149.54783,Kandrian,KDR
Kokoda Airport,-8.884678841,147.730957,Kokoda,KKD
Kamusi Airport,-7.420347,143.121811,Kamusi,KUY
Kawito Airport,-7.977006912,142.8235779,Kawito,KWO
Lumi Airport,-3.476839511,142.0412922,Lumi,LMI
Lake Murray Airport,-7.00992012,141.4940033,Lake Murray,LMY
Obo Airport,-7.590622421,141.3242626,Obo,OBX
Balimo Airport,-8.050000191,142.9329987,Balimo,OPU
Suki Airport,-8.0466,141.7222,Suki,SKC
Tufi Airport,-9.075954437,149.3198395,Tufi,TFI
Telefomin Airport,-5.12608,141.641922,Telefomin,TFM
Tol Airport,-4.980830193,152.0099945,Tol,TLO
Nuku Airport,-3.676651,142.484334,Nuku,UKU
Sule Airport,-4.974720001,151.2969971,Sule,ULE
Baimuru Airport,-7.496860027,144.8199005,Baimuru,VMU
Wipim Airport,-8.788220406,142.8820038,Wipim,WPM
Port Graham Airport,59.348355,-151.830025,Port Graham,PGM
Rota International Airport,14.1743,145.242996,Rota Island,ROP
Saipan International Airport,15.119,145.729004,"I Fadang, Saipan",SPN
Andersen Air Force Base,13.584,144.929998,Yigo,UAM
Antonio B. Won Pat International Airport,13.4834,144.796005,Hagåtña,GUM
Tinian International Airport,14.998101,145.61923,Tinian Island,TIQ
Laguindingan International Airport,8.612203,124.456496,Cagayan de Oro,CGY
Cagayan North International Airport,18.182388,121.745853,Lal-lo,LLC
Tagbita Airstrip,8.71491,117.35259,Rizal,TGB
El Nido Airport,11.202399,119.416087,El Nido,ENI
Barking Sands Airport,22.0228,-159.785004,Kekaha,BKH
Kawaihapai Airfield,21.5795,-158.197006,Mokuleia,HDH
Wheeler Army Airfield,21.481637,-158.037048,Wahiawa,HHI
Hana Airport,20.795601,-156.014008,Hana,HNM
Hickam Air Force Base,21.335278,-157.948333,Honolulu,HIK
Kapalua Airport,20.9629,-156.673004,Lahaina,JHM
Kalaeloa Airport,21.3074,-158.070009,Kapolei,JRF
Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,Kailua-Kona,KOA
Lihue Airport,21.976,-159.339005,Lihue,LIH
Kalaupapa Airport,21.211,-156.973999,Kalaupapa,LUP
Molokai Airport,21.152901,-157.095993,Kaunakakai,MKK
Waimea Kohala Airport,20.001301,-155.667999,Waimea (Kamuela),MUE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,Kaneohe,NGF
Daniel K Inouye International Airport,21.32062,-157.924228,Honolulu,HNL
Lanai Airport,20.785675,-156.951324,Lanai City,LNY
Kahului International Airport,20.896263,-156.431837,Kahului,OGG
Port Allen Airport,21.8969,-159.602997,Hanapepe,PAK
Bradshaw Army Airfield,19.760099,-155.554001,Waimea (Kamuela),BSF
Hilo International Airport,19.721399,-155.048004,Hilo,ITO
Upolu Airport,20.265301,-155.860001,Hawi,UPP
Bhurban Heliport,33.96099854,73.45200348,Bhurban,BHC
Campbellpore Airport,33.76670074,72.36689758,Campbellpore,CWP
Gujrat Airport,32.62826,74.067287,Gujrat,GRT
Kadanwari Airport,27.16670036,69.3167038,Kadanwari,KCF
Reko Diq Airport,29.04692,62.196819,Chagai,REQ
Eniwetok Airport,11.34070015,162.3280029,Eniwetok Atoll,ENT
Marshall Islands International Airport,7.06476,171.272003,Majuro Atoll,MAJ
Kaieteur International Airport,5.172754765,-59.49148178,Kaieteur Falls,KAI
Bucholz Army Air Field,8.72012043,167.7319946,Kwajalein,KWA
Cassidy International Airport,1.986278,-157.350011,Kiritimati,CXI
Paiela Airport,-5.372407,142.975774,Paiela,PLE
Tabuaeran Island Airport,3.89944,-159.389008,Tabuaeran Island,TNV
Washington Island Airstrip,4.698359,-160.394376,Teraina,TNQ
Henderson Field,28.2017,-177.380997,Sand Island,MDY
Pimaga Airport,-6.499166667,143.5102778,Pimaga,PMP
Point Lay LRRS Airport,69.732903,-163.005005,Point Lay,PIZ
Param Airport,-9.99,149.477,Nepesi,PPX
Passikudah Helipad,7.923106596,81.56773567,Batticaloa,PQD
Dr Hermenegildo Ortiz Quinones Airport,18.138082,-65.800728,Humacao,HUC
Siocon Airport,7.710035,122.161989,Siocon,XSO
Chuuk International Airport,7.461870193,151.8430023,Weno Island,TKK
Pohnpei International Airport,6.985099792,158.2089996,Pohnpei Island,PNI
Babelthuap Airport,7.36731,134.544236,Babelthuap Island,ROR
Kosrae International Airport,5.35698,162.957993,Okat,KSA
Yap International Airport,9.49891,138.082993,Yap Island,YAP
Puas Airport,-2.395,150.2361,Puas Mission,PUA
Wake Island Airfield,19.282437,166.636637,Wake Island,AWK
Port Walter Seaplane Base,56.381001,-134.651001,Port Walter,PWR
Aeródromo de Bahía Negra,-20.2246,-58.179528,Bahía Negra,BFA
Fuerte Olimpo Airport,-21.045724,-57.882935,Fuerte Olimpo,OLK
Aeródromo de Puerto Leda,-20.9046,-57.927101,Puerto Leda,PBT
Aeródromo de Puerto La Victoria,-22.289298,-57.860484,Puerto La Victoria,PCJ
Perry Island Seaplane Base,60.68529892,-147.9190063,Perry Island,PYL
Kili Airport,5.64386,169.124586,Kili Island,KIO
